part 1: 8108
region: 1
44,3
42,2
42,3
43,3
44,3
41,2
42,2
42,3
43,3
44,3
40,2
41,2
42,2
42,3
43,3
44,3
40,3
40,4
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
44,2
44,3
42,2
42,3
43,3
44,3
41,2
42,2
42,3
43,3
44,3
40,2
41,2
42,2
42,3
43,3
44,3
40,3
40,4
36,1
35,1
36,1
34,1
35,1
36,1
region: 12
46,0
47,0
48,0
48,1
49,1
49,2
50,2
50,3
51,3
52,3
52,4
50,4
49,3
50,3
51,3
52,3
52,4
50,4
49,4
50,4
49,5
49,6
50,6
50,7
51,7
52,7
51,8
51,9
52,9
53,9
53,10
54,10
54,11
55,11
55,12
55,13
53,11
54,11
55,11
55,12
55,13
53,12
53,13
53,14
54,14
54,15
55,15
55,16
54,16
55,16
54,17
54,18
55,18
56,18
57,18
57,19
57,20
58,20
59,20
56,19
57,19
57,20
58,20
59,20
56,20
57,20
58,20
59,20
56,21
53,15
54,15
55,15
55,16
54,16
55,16
54,17
54,18
55,18
56,18
57,18
57,19
57,20
58,20
59,20
56,19
57,19
57,20
58,20
59,20
56,20
57,20
58,20
59,20
56,21
51,10
48,2
49,2
50,2
50,3
51,3
52,3
52,4
50,4
49,3
50,3
51,3
52,3
52,4
50,4
49,4
50,4
49,5
49,6
50,6
50,7
51,7
52,7
51,8
51,9
52,9
53,9
53,10
54,10
54,11
55,11
55,12
55,13
53,11
54,11
55,11
55,12
55,13
53,12
53,13
53,14
54,14
54,15
55,15
55,16
54,16
55,16
54,17
54,18
55,18
56,18
57,18
57,19
57,20
58,20
59,20
56,19
57,19
57,20
58,20
59,20
56,20
57,20
58,20
59,20
56,21
53,15
54,15
55,15
55,16
54,16
55,16
54,17
54,18
55,18
56,18
57,18
57,19
57,20
58,20
59,20
56,19
57,19
57,20
58,20
59,20
56,20
57,20
58,20
59,20
56,21
51,10
48,3
49,3
50,3
51,3
52,3
52,4
50,4
49,4
50,4
49,5
49,6
50,6
50,7
51,7
52,7
51,8
51,9
52,9
53,9
53,10
54,10
54,11
55,11
55,12
55,13
53,11
54,11
55,11
55,12
55,13
53,12
53,13
53,14
54,14
54,15
55,15
55,16
54,16
55,16
54,17
54,18
55,18
56,18
57,18
57,19
57,20
58,20
59,20
56,19
57,19
57,20
58,20
59,20
56,20
57,20
58,20
59,20
56,21
53,15
54,15
55,15
55,16
54,16
55,16
54,17
54,18
55,18
56,18
57,18
57,19
57,20
58,20
59,20
56,19
57,19
57,20
58,20
59,20
56,20
57,20
58,20
59,20
56,21
51,10
46,1
region: 13
52,0
53,0
54,0
55,0
56,0
54,1
54,2
54,3
55,3
56,3
56,4
54,4
54,5
54,6
53,1
54,1
54,2
54,3
55,3
56,3
56,4
54,4
54,5
54,6
52,1
53,1
54,1
54,2
54,3
55,3
56,3
56,4
54,4
54,5
54,6
52,2
52,3
52,4
region: 14
61,0
61,1
62,1
region: 15
67,0
67,1
68,1
69,1
67,2
67,3
region: 16
69,0
70,0
69,1
region: 17
72,0
73,0
73,1
74,1
74,2
75,2
74,3
73,2
74,2
75,2
74,3
72,1
73,1
74,1
74,2
75,2
74,3
73,2
74,2
75,2
74,3
region: 18
76,0
77,0
77,1
77,2
78,2
77,3
77,4
77,5
76,1
77,1
77,2
78,2
77,3
77,4
77,5
region: 19
80,0
81,0
82,0
83,0
84,0
84,1
85,1
85,2
86,2
87,2
86,3
86,4
86,5
87,5
85,3
86,3
86,4
86,5
87,5
82,1
82,2
83,2
region: 20
86,0
region: 21
88,0
region: 22
92,0
region: 23
94,0
95,0
96,0
97,0
97,1
97,2
98,2
99,2
98,3
97,3
98,3
97,4
96,1
97,1
97,2
98,2
99,2
98,3
97,3
98,3
97,4
96,2
97,2
98,2
99,2
98,3
97,3
98,3
97,4
94,1
94,2
94,3
95,3
95,4
95,5
96,5
96,6
94,4
95,4
95,5
96,5
96,6
94,5
95,5
96,5
96,6
region: 24
101,0
102,0
101,1
region: 25
104,0
105,0
104,1
104,2
region: 26
107,0
region: 27
111,0
112,0
113,0
114,0
115,0
116,0
114,1
114,2
115,2
114,3
113,1
114,1
114,2
115,2
114,3
region: 28
119,0
120,0
121,0
122,0
122,1
122,2
123,2
122,3
121,1
122,1
122,2
123,2
122,3
region: 29
125,0
126,0
125,1
region: 30
7,1
8,1
9,1
10,1
9,2
8,2
9,2
region: 31
12,1
12,2
13,2
14,2
15,2
15,3
16,3
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,3
13,4
14,4
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,5
12,3
13,3
13,4
14,4
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,5
12,4
13,4
14,4
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,5
region: 32
16,1
region: 33
51,1
52,1
53,1
54,1
54,2
54,3
55,3
56,3
56,4
54,4
54,5
54,6
52,2
52,3
52,4
region: 34
59,1
region: 35
64,1
65,1
65,2
65,3
66,3
67,3
66,4
region: 36
89,1
90,1
90,2
90,3
90,4
90,5
89,2
90,2
90,3
90,4
90,5
89,3
90,3
90,4
90,5
89,4
90,4
90,5
region: 37
93,1
94,1
94,2
94,3
95,3
95,4
95,5
96,5
96,6
94,4
95,4
95,5
96,5
96,6
94,5
95,5
96,5
96,6
region: 38
99,1
100,1
101,1
99,2
region: 39
103,1
104,1
104,2
103,2
104,2
103,3
103,4
104,4
104,5
region: 40
106,1
106,2
107,2
106,3
region: 41
110,1
110,2
111,2
112,2
112,3
112,4
113,4
112,5
region: 42
117,1
region: 43
4,2
4,3
5,3
4,4
4,5
region: 44
6,2
region: 45
11,2
12,2
13,2
14,2
15,2
15,3
16,3
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,3
13,4
14,4
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,5
12,3
13,3
13,4
14,4
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,5
12,4
13,4
14,4
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,5
11,3
12,3
13,3
13,4
14,4
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,5
12,4
13,4
14,4
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,5
region: 46
30,2
region: 47
56,2
56,3
56,4
region: 48
63,2
63,3
region: 49
70,2
71,2
region: 50
81,2
82,2
83,2
region: 51
92,2
region: 52
102,2
103,2
104,2
103,3
103,4
104,4
104,5
102,3
103,3
103,4
104,4
104,5
102,4
103,4
104,4
104,5
region: 53
109,2
110,2
111,2
112,2
112,3
112,4
113,4
112,5
109,3
109,4
110,4
110,5
110,6
111,6
110,7
region: 54
118,2
118,3
119,3
119,4
119,5
118,4
119,4
119,5
region: 55
127,2
region: 56
0,3
region: 57
2,3
2,4
region: 58
7,3
region: 59
10,3
11,3
12,3
13,3
13,4
14,4
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,5
12,4
13,4
14,4
15,4
16,4
17,4
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
15,5
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
13,5
10,4
10,5
11,5
region: 60
18,3
18,4
18,5
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
20,6
19,6
20,6
19,7
region: 61
32,3
33,3
33,4
33,5
33,6
34,6
34,7
35,7
region: 62
35,3
35,4
region: 63
37,3
38,3
39,3
40,3
40,4
39,4
40,4
37,4
37,5
38,5
38,6
region: 64
59,3
60,3
60,4
60,5
61,5
62,5
63,5
64,5
62,6
61,6
62,6
60,6
61,6
62,6
60,7
region: 65
69,3
region: 66
76,3
77,3
77,4
77,5
76,4
77,4
77,5
region: 67
84,3
85,3
86,3
86,4
86,5
87,5
region: 68
101,3
102,3
103,3
103,4
104,4
104,5
102,4
103,4
104,4
104,5
101,4
102,4
103,4
104,4
104,5
region: 69
108,3
109,3
109,4
110,4
110,5
110,6
111,6
110,7
region: 70
116,3
117,3
118,3
119,3
119,4
119,5
118,4
119,4
119,5
region: 71
121,3
122,3
region: 72
126,3
126,4
126,5
127,5
127,6
126,6
127,6
126,7
126,8
127,8
127,9
region: 73
1,4
2,4
1,5
1,6
1,7
1,8
2,8
3,8
3,9
3,10
3,11
4,11
5,11
6,11
7,11
8,11
9,11
10,11
11,11
10,12
10,13
10,14
10,15
11,15
11,16
12,16
13,16
14,16
14,17
14,18
15,18
16,18
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
12,17
12,18
13,18
14,18
15,18
16,18
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,19
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,20
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,21
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,22
14,22
15,22
16,22
14,23
10,16
11,16
12,16
13,16
14,16
14,17
14,18
15,18
16,18
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
12,17
12,18
13,18
14,18
15,18
16,18
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,19
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,20
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,21
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,22
14,22
15,22
16,22
14,23
10,17
10,18
6,12
5,12
6,12
5,13
3,12
1,9
region: 74
21,4
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
27,6
26,6
27,6
25,6
26,6
27,6
22,6
22,7
region: 75
45,4
46,4
47,4
46,5
region: 76
58,4
region: 77
62,4
62,5
63,5
64,5
62,6
region: 78
64,4
64,5
region: 79
71,4
region: 80
75,4
76,4
77,4
77,5
75,5
region: 81
79,4
80,4
81,4
82,4
83,4
83,5
82,5
83,5
82,6
81,5
82,5
83,5
82,6
81,6
82,6
81,7
80,5
81,5
82,5
83,5
82,6
81,6
82,6
81,7
80,6
81,6
82,6
81,7
80,7
81,7
80,8
80,9
region: 82
100,4
101,4
102,4
103,4
104,4
104,5
100,5
100,6
101,6
101,7
102,7
102,8
103,8
104,8
104,9
104,10
103,9
104,9
104,10
region: 83
107,4
region: 84
115,4
region: 85
123,4
124,4
124,5
region: 86
0,5
1,5
1,6
1,7
1,8
2,8
3,8
3,9
3,10
3,11
4,11
5,11
6,11
7,11
8,11
9,11
10,11
11,11
10,12
10,13
10,14
10,15
11,15
11,16
12,16
13,16
14,16
14,17
14,18
15,18
16,18
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
12,17
12,18
13,18
14,18
15,18
16,18
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,19
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,20
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,21
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,22
14,22
15,22
16,22
14,23
10,16
11,16
12,16
13,16
14,16
14,17
14,18
15,18
16,18
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
12,17
12,18
13,18
14,18
15,18
16,18
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,19
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,20
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,21
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
13,22
14,22
15,22
16,22
14,23
10,17
10,18
6,12
5,12
6,12
5,13
3,12
1,9
region: 87
7,5
8,5
9,5
10,5
11,5
9,6
9,7
10,7
11,7
10,8
9,8
10,8
8,6
9,6
9,7
10,7
11,7
10,8
9,8
10,8
region: 88
41,5
41,6
42,6
41,7
region: 89
44,5
44,6
45,6
45,7
46,7
45,8
region: 90
51,5
region: 91
53,5
54,5
54,6
53,6
54,6
region: 92
57,5
region: 93
59,5
60,5
61,5
62,5
63,5
64,5
62,6
61,6
62,6
60,6
61,6
62,6
60,7
region: 94
67,5
68,5
69,5
70,5
70,6
71,6
72,6
73,6
72,7
70,7
70,8
71,8
71,9
72,9
68,6
67,6
68,6
region: 95
72,5
72,6
73,6
72,7
region: 96
98,5
region: 97
106,5
region: 98
108,5
region: 99
114,5
114,6
115,6
region: 100
116,5
region: 101
121,5
121,6
122,6
122,7
123,7
123,8
123,9
123,10
region: 102
5,6
5,7
6,7
6,8
7,8
8,8
9,8
10,8
8,9
8,10
8,11
9,11
10,11
11,11
10,12
10,13
10,14
10,15
11,15
11,16
12,16
13,16
14,16
14,17
14,18
15,18
16,18
14,19
14,20
14,21
15,21
15,22
16,22
14,22
15,22
16,22
14,23
12,17
12,18
13,18
14,18
15,18
16,18
